particle,spectra,target_x,target_y,actual_x,actual_y,size_w,size_l,morphology,color,other observation,notes,row,object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x.x,y.x,file_name,license,col_id,session_id,file_id.x,x.y,y.y,SpectrumID,Organization,SpectrumType,SpectrumIdentity,Polymer.Category,LibraryType,OWNER,SpectralCollectionMode,Preprocessing,InstrumentUsed,RRUFFID,IDEAL CHEMISTRY,LOCALITY,SOURCE,STATUS,URL,MEASURED CHEMISTRY,OtherInformation,JCAMP-DX,YFACTOR,YUNITS,InstrumentMode,DELTAX,Sponsor,Color,Cell,ID,Comment,cell_plate_id,Form..film..foam.pliable..hard.,Brand,Item,Location,Notes,Longest.dimension,Width,Depth,Particle.mass..mg.,Tg..oC.,Tm..oC.,Onset....,Enthalpy..J.g.,Substance,Form,Colour,Filename,SourceDatabase,Method...49,File,QA/QC,Natural /Synthetic,Plastic/other,framework,Abbreviation,Source ID,Method...57,morphology,color,final_polymer_assignment,Citation,Plate,Itteration,SpectralResolution,InstrumentAccessories,Wavenumber_Range,PIN_ID,ORIENTATION,ID merged database,Database ID WWTP Paper/Kirstie/FLOPPE...70,Database ID WWTP Paper/Kirstie/FLOPPE...71,ID (ESM1),Longest_dimension,width,Cluster2018/WWTP,PRESSURE,TEMPERATURE,MaterialForm,MaterialProducer,NumberofAccumulations,TIME,Ratio against background,Truncated,ElementMultiply or ElementDivide,Collection length,Apodization,Bench serial number,Subtraction or Addition,Baseline Correction,Smooth,%Transmittance->Absorbance,Sample gain,Number of background scans,Background gain,Sample spacing,Number of scan points,Resolution points,Number of FFT points,ZPD,Library ID Shortform,Grating,Hole size (nm),Slit (um),Filter (%),Delay (s),DATE,MOLFORM,$NIST SOURCE,$NIST DOC FILE,$NIST PSD FILE,APERTURE,BEAMSPLITTER,DETECTOR (DIA. DET. PORT IN SPHERE),SPHERE DIAMETER,ACQUISITION MODE,SCANNER SPEED,PHASE CORRECTION,ZEROFILLING,WAVENUMBER ACCURACY,LOW PASS FILTER,SWITCH GAIN ON,$NIST ID,COADDED SCANS,PHASE RESOLUTION,MW,ContactInfo,CASNumber,MaterialQuality,LaserLightUsed,TotalAcquisitionTime_s,DataProcessingProcedure,LevelofConfidenceinIdentification,smoother,baseline,DENSITY,new_label,polymer_class,plastic_or_not,url_polymer_class,polymer,url_polymer,url_more_info,snr_deriv,file_id.y
70,20,,,-3922,-3674,50-100,100-200,fragment,translucent,,,20,V2.19,e068f8c569b74cc1229923d32e7fe628,0.898813,0.7,TRUE,27.12791,4,TRUE,TRUE,5,4,CUES_March242022_a_top_100_51-750020.CSV,CC BY-NC,V2.19,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,c111140a1d18c3925d0e6922380fee19,19,185,"./Beeswax dark colored (Modern, Nahef, Israel).dx kimmel",Kimmel_Center,FTIR,"Beeswax dark colored (Modern, Nahef, Israel)",NA,"Organic Materials, Minerals, Archeology",unknown,,,unknown,,,,unknown,,,,"absorbance of natural & biogenic material of archeological interest. Collected and provided by Prof. Steven Weiner from Kimmel Center for Archaeological Science, Weizmann Institute of Science, Israel",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,absorbance,-1.92847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,########,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,15097.7,77f837c1640910f2879184d61ef1df48
71,21,,,-3167,-3053,100-200,500-600,fragment,translucent,,,21,V2.20,e554a83eed9c1b1c4f2007175fa2a157,0.808515,0.7,TRUE,5.026279,4,TRUE,TRUE,1,5,CUES_March242022_a_top_100_51-750021.CSV,CC BY-NC,V2.20,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,2fbc2dda5f1eb6ac507de367004bb683,13,189,./Glass quartz wool.dx kimmel,Kimmel_Center,FTIR,quartz wool,NA,"Organic Materials, Minerals, Archeology",unknown,,,unknown,,,,unknown,,,,"absorbance of natural & biogenic material of archeological interest. Collected and provided by Prof. Steven Weiner from Kimmel Center for Archaeological Science, Weizmann Institute of Science, Israel",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,absorbance,-1.92847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/01/2011 18:32:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,642.823,77f837c1640910f2879184d61ef1df48
72,22,,,-3210,-3384,50-100,100-200,fragment,brown,translucent-brown,,22,V2.21,34e599ab99c4455d53e511afc8919c96,0.606954,0.7,FALSE,4.291729,4,TRUE,FALSE,2,5,CUES_March242022_a_top_100_51-750022.CSV,CC BY-NC,V2.21,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,ea1215a63ffbba20c651d06cfcf9dbbf,4,44,Transmission_4_H5_2,Win Cowger and Sebastian Primpke,FTIR,fibre_cotton_US_pima,,,,Transmission,None,,,,,,,,,,,,,,,,,H5,primpke_48,,4_H5,,,,,,,,,,,,,,fibre_cotton_US_pima,fibre,white,Baumwolle_US Pima-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cotton_US_pima,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,2,,,,,,22,48,48,48,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,65.48949,77f837c1640910f2879184d61ef1df48
73,23,,,-3100,-8380,<50,100-200,fiber/filament,translucent,on wire,,23,V2.22,1d26f27c19fad08e9b27dd701f3cc730,0.75351,0.7,TRUE,3.675489,4,FALSE,FALSE,3,5,CUES_March242022_a_top_100_51-750023.CSV,CC BY-NC,V2.22,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,b191c788c907dff65d27ff3a6cc78efd,131,24,Transmission_4_H4_3,Win Cowger and Sebastian Primpke,FTIR,fibre_cotton_combers,,,,Transmission,None,,,,,,,,,,,,,,,,,H4,primpke_47,,4_H4,,,,,,,,,,,,,,fibre_cotton_combers,fibre,white,Baumwolle_Combers-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cotton_combers,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,3,,,,,,20,47,47,47,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,29.20083,77f837c1640910f2879184d61ef1df48
74,24,,,-3364,-22181,<50,<50,fragment,brown,,,24,V2.23,3bd6b68d5abfad5aa067eaa8bb2817b0,0.760907,0.7,TRUE,15.06154,4,TRUE,TRUE,4,5,CUES_March242022_a_top_100_51-750024.CSV,CC BY-NC,V2.23,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,44f906d2963fc798384ca644ae93673b,141,49,Gahnite__R040027__Broad_Scan__780__0__unoriented__Raman_Data_RAW__16449,RRUFF,Raman,Gahnite,NA,Minerals,RRUFF,,,,R040027,Zn^2+^Al_2_O_4_,"Rowe, Franklin County, Massachusetts, USA",University of Arizona Mineral Museum,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,rruff.info/R040027,(Zn_0.83_Fe_0.11_Mg_0.06_)_Î£=1_(Al_0.96_Fe_0.04_)_Î£=2_O_4_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dark blue octahedral single crystals embedded in quartz matrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MINERAL,not plastic,https://www.dictionary.com/browse/mineral,,,,187.7589,77f837c1640910f2879184d61ef1df48
75,25,,,-9718,-19990,<50,<50,fragment,brown,,,25,V2.24,d52b039625e00ef923d9427583418d8d,0.825431,0.7,TRUE,3.222044,4,FALSE,FALSE,5,5,CUES_March242022_a_top_100_51-750025.CSV,CC BY-NC,V2.24,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,4f0e4f0c394ace9589f84e79e9a5f98a,190,175,Reflectance_5_A5_1,Win Cowger and Sebastian Primpke,FTIR,fibre_grass,,,,Reflectance,None,,,,,,,,,,,,,,,,,A5,primpke_85,,5_A5,,,,,,,,,,,,,,fibre_grass,fibre,brown,Grasfasern-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_grass,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,5,1,,,,,,74,85,85,85,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,32.38352,77f837c1640910f2879184d61ef1df48
76,1,,,-2519,-15061,300-400,200-300,film,brown,,,1,V2,58f6caf83c4b48b73200bd0dc0285b8f,0.807305,0.7,TRUE,3.880762,4,FALSE,FALSE,1,1,CUES_March242022_a_top_100_76-1000001.CSV,CC BY-NC,V2,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,56d8dc10dd3e96d5c71d9c07a3c13a82,120,73,./Pollen honey comb 1 recent.dx kimmel,Kimmel_Center,FTIR,REcent Pollen 1,NA,"Organic Materials, Minerals, Archeology",unknown,,,unknown,,,,unknown,,,,"absorbance of natural & biogenic material of archeological interest. Collected and provided by Prof. Steven Weiner from Kimmel Center for Archaeological Science, Weizmann Institute of Science, Israel",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,absorbance,-0.96423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,########,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,578.7953,77f837c1640910f2879184d61ef1df48
77,2,,,-2699,-10720,50-100,100-200,fragment,white,,,2,V2.1,404642ae6bd1c2d68a283d484ed0f7fd,0.758791,0.7,TRUE,11.85379,4,TRUE,TRUE,2,1,CUES_March242022_a_top_100_76-1000002.CSV,CC BY-NC,V2.1,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,4503b6e489d50cad92b441a365d8fc42,80,53,Transmission_4_E8_3,Win Cowger and Sebastian Primpke,FTIR,tomato skin,,,,Transmission,None,,,,,,,,,,,,,,,,,E8,primpke_358-359,,4_E8,,,,,,,,,,,,,,tomato skin,,,"Tomato_skin_zncl2_repII_4_d_turned-Av.0, Tomato_skin_zncl2_repII_4_a-Av.0",,,,,,,,,,,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,123.5462,77f837c1640910f2879184d61ef1df48
78,3,,,-2971,-10175,50-100,100-200,fragment,white,white-gray,,3,V2.2,0bdca59fc13a2a80e1ed9a985970bd40,0.492441,0.7,FALSE,4.701412,4,TRUE,FALSE,3,1,CUES_March242022_a_top_100_76-1000003.CSV,CC BY-NC,V2.2,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,58bbe76a2534118256d2ccd2dd1a75ac,131,10,Harmotome__R070015__Broad_Scan__532__0__unoriented__Raman_Data_RAW__13665,RRUFF,Raman,Harmotome,NA,Minerals,RRUFF,,,,R070015,Ba_2_(Si_12_Al_4_)O_32_&#183;12H_2_O,"Old Kilpatrick, Dumbartonshire, Scotland",Michael Scott,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,rruff.info/R070015,(Ba_1.98_Ti_0.02_)_Î£=2_(Si_11.67_Al_4.33_)O_32_Â·12H_2_OK_0.16_Na_0.11_Ca_0.01_; H_2_O estimated by difference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colorless blocky crystals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MINERAL,not plastic,https://www.dictionary.com/browse/mineral,,,,95.74043,77f837c1640910f2879184d61ef1df48
79,4,,,-2979,-3137,100-200,100-200,fragment,brown,overlaps with point 71,,4,V2.3,94003ad7863472825612705854d54b7e,0.715234,0.7,TRUE,3.774986,4,FALSE,FALSE,4,1,CUES_March242022_a_top_100_76-1000004.CSV,CC BY-NC,V2.3,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,e3d332080e450748f9d176bcde9e4faa,199,121,101747XS01_usda,USDA,FTIR,Soil,,,,Reflection,,Bruker Vertex-70 with HTS-XT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,Cooled detector,"600 to 4000 cmâˆ’1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,64.65654,77f837c1640910f2879184d61ef1df48
80,5,,,-2079,-2517,<50,400-500,fiber/filament,white,white-translucent; close to edge,,5,V2.4,cb7a7e2f92bc356f8b5b7a780f700ecc,0.457461,0.7,FALSE,2.779291,4,FALSE,FALSE,5,1,CUES_March242022_a_top_100_76-1000005.CSV,CC BY-NC,V2.4,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,c4265a0126644ebc16d3617a86cc6325,20,168,Cotton 2. Pink Fiber,"FLOPP, De Frond et al. 2021",FTIR,Cotton 2. Pink Fiber,NA,Polymers,Nicolet,,,Nicolet iN10 MX,,,,Thermo Fisher Scientific Corporation,,,,https://doi.org/10.1021/acs.analchem.1c02549,5.01 $$ Nicolet v. 970,1.00E-08,TRANSMITTANCE,TRANSMITTANCE,1.928548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,32,16:04:54,Ratio against background,Truncated,ElementMultiply or ElementDivide,11.17 sec,N-B strong;,ALK1911898;,,,,,1,32,1,2,8480,4096,8192,4096,,,,,,,########,,,,,,,,,,,Mertz;,,,,,,,,,,,,15798.67 cm-1,11.17 sec,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,263.8735,77f837c1640910f2879184d61ef1df48
81,6,,,-2109,-6976,50-100,50-100,fragment,white,white-brown,,6,V2.5,4df1d6d1314cece61e22b9080952f977,0.717469,0.7,TRUE,5.532336,4,TRUE,TRUE,1,2,CUES_March242022_a_top_100_76-1000006.CSV,CC BY-NC,V2.5,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,24e945be923bf5b92235f939449df3d4,127,64,./schellack - shellac.dx,archaeometrielabor,FTIR,schellack - shellac,NA,Paints,unknown,,,unknown,,,,unknown,,,,"transmittance spectra of glues, gums and resins used by painters. Downloaded in 2004 from http://www.archaeometrielabor.com, which is now defunct. Currated by Spectragryph.",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,TRANSMITTANCE,transmittance,-1.92881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,207.3049,77f837c1640910f2879184d61ef1df48
82,7,,,-2430,-11441,<50,600-700,fiber/filament,translucent,,good match with polyesters,7,V2.6,525ab18418842f49f9208af5717aa4fb,0.949251,0.7,TRUE,7.637649,4,TRUE,TRUE,2,2,CUES_March242022_a_top_100_76-1000007.CSV,CC BY-NC,V2.6,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,d88b24d2e09524c0a01c25358345ca10,48,68,Transmission_2_D3_0,Win Cowger and Sebastian Primpke,FTIR,PES,,,,Transmission,None,,,,,,,,,,,,,,,,white,D3,143,,2_D3,pliable,,fabric,California,,,,,,,,,,,,,,,,,,,,,,,,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POLYESTERS,plastic,https://www.polymerdatabase.com/polymer%20index/polyesters.html,,,,172.3137,77f837c1640910f2879184d61ef1df48
83,8,,,-2367,-15243,100-200,200-300,fragment,brown,overlaps with point 76,,8,V2.7,d52b039625e00ef923d9427583418d8d,0.829386,0.7,TRUE,5.155212,4,TRUE,TRUE,3,2,CUES_March242022_a_top_100_76-1000008.CSV,CC BY-NC,V2.7,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,0a31a5647b3cd83786f11de49f0ff9f7,190,175,Reflectance_5_A5_1,Win Cowger and Sebastian Primpke,FTIR,fibre_grass,,,,Reflectance,None,,,,,,,,,,,,,,,,,A5,primpke_85,,5_A5,,,,,,,,,,,,,,fibre_grass,fibre,brown,Grasfasern-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_grass,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,5,1,,,,,,74,85,85,85,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,32.38352,77f837c1640910f2879184d61ef1df48
84,9,,,-881,-14215,50-100,50-100,fragment,translucent,translucent-gray,,9,V2.8,a9488e6df927b6f1167f728edee3975a,0.697542,0.7,FALSE,23.47564,4,TRUE,FALSE,4,2,CUES_March242022_a_top_100_76-1000009.CSV,CC BY-NC,V2.8,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,2a5bdd6b416d3d4b7f4b33677487b127,133,139,Reflectance_3_G11_3,Win Cowger and Sebastian Primpke,FTIR,polycarbonate,,,,Reflectance,None,,,,,,,,,,,,,,,,,G11,primpke_322,,3_G11,,,,,,,,,,,,,,polycarbonate,pellet,transparent,Bayreuth PC-Av.0,AWI,ATR,Betec,,synthetic polymer,plastic,polycarbonate,PC,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,3,3,,,,,,27,322,322,322,,,6,,,Bayreuth University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POLYCARBONATES,plastic,https://www.polymerdatabase.com/polymer%20index/polycarbonates.html,,,,643.0872,77f837c1640910f2879184d61ef1df48
85,10,,,-946,-14566,<50,400-500,fiber/filament,translucent,translucent-gray,,10,V2.9,38c09ee542dcd9f3e21bb442b2b42d6e,0.685363,0.7,FALSE,3.765858,4,FALSE,FALSE,5,2,CUES_March242022_a_top_100_76-1000010.CSV,CC BY-NC,V2.9,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,8eb4c8f744238bedf1e132e4de504051,20,47,MIPPR_C:/Users/winco/OneDrive/Documents/Spectra/images/LDPE.2.csvV36414,Moore Institute for Plastic Pollution Research,FTIR,LDPE.2,,,,Reflectance,None,Nicolet iN10,,,,,,,,,,,,,,Moore Institute for Plastic Pollution Research,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyolefins (POLYALKENES),plastic,https://www.polymerdatabase.com/polymer%20index/polyalkenes.html,POLY(ETHYLENE),https://www.polymerdatabase.com/polymers/polyethylene.html,https://www.polymerdatabase.com/polymer%20classes/Polyolefin%20type.html,25.57223,77f837c1640910f2879184d61ef1df48
86,11,,,-1117,-20375,<50,500-600,fiber/filament,translucent,translucent-gray,,11,V2.10,34e599ab99c4455d53e511afc8919c96,0.778299,0.7,TRUE,5.888234,4,TRUE,TRUE,1,3,CUES_March242022_a_top_100_76-1000011.CSV,CC BY-NC,V2.10,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,65412b9288f473411c89d99cc61ae7f0,4,44,Transmission_4_H5_2,Win Cowger and Sebastian Primpke,FTIR,fibre_cotton_US_pima,,,,Transmission,None,,,,,,,,,,,,,,,,,H5,primpke_48,,4_H5,,,,,,,,,,,,,,fibre_cotton_US_pima,fibre,white,Baumwolle_US Pima-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cotton_US_pima,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,2,,,,,,22,48,48,48,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,65.48949,77f837c1640910f2879184d61ef1df48
87,12,,,-934,-21935,<50,200-300,fiber/filament,translucent,translucent-gray,,12,V2.11,34e599ab99c4455d53e511afc8919c96,0.913314,0.7,TRUE,9.870779,4,TRUE,TRUE,2,3,CUES_March242022_a_top_100_76-1000012.CSV,CC BY-NC,V2.11,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,aa4874e2994abf5b762042d8fe284b7a,4,44,Transmission_4_H5_2,Win Cowger and Sebastian Primpke,FTIR,fibre_cotton_US_pima,,,,Transmission,None,,,,,,,,,,,,,,,,,H5,primpke_48,,4_H5,,,,,,,,,,,,,,fibre_cotton_US_pima,fibre,white,Baumwolle_US Pima-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cotton_US_pima,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,2,,,,,,22,48,48,48,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,65.48949,77f837c1640910f2879184d61ef1df48
88,13,,,-694,-22642,<50,700-800,fiber/filament,black,disappears into edge,,13,V2.12,34e599ab99c4455d53e511afc8919c96,0.859529,0.7,TRUE,8.182884,4,TRUE,TRUE,3,3,CUES_March242022_a_top_100_76-1000013.CSV,CC BY-NC,V2.12,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,66d3f8d95255405df6e7691e55b6c918,4,44,Transmission_4_H5_2,Win Cowger and Sebastian Primpke,FTIR,fibre_cotton_US_pima,,,,Transmission,None,,,,,,,,,,,,,,,,,H5,primpke_48,,4_H5,,,,,,,,,,,,,,fibre_cotton_US_pima,fibre,white,Baumwolle_US Pima-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cotton_US_pima,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,2,,,,,,22,48,48,48,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,65.48949,77f837c1640910f2879184d61ef1df48
89,14,,,-491,-22494,<50,400-500,fiber/filament,translucent,,,14,V2.13,3c504be02ef514f85c1964548d17c33c,0.776618,0.7,TRUE,5.387406,4,TRUE,TRUE,4,3,CUES_March242022_a_top_100_76-1000014.CSV,CC BY-NC,V2.13,1400896ecb2ca13bbf30604dbad290da/751ef1c20970afd9f778e5bcc21ff6be,8272f20f16da5cef7c405a64bea61d9e,13,50,./Cellulose.dx kimmel,Kimmel_Center,FTIR,Cellulose,Other - bioplastic,"Organic Materials, Minerals, Archeology",unknown,,,unknown,,,,unknown,,,,"absorbance of natural & biogenic material of archeological interest. Collected and provided by Prof. Steven Weiner from Kimmel Center for Archaeological Science, Weizmann Institute of Science, Israel",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,absorbance,-1.92847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/04/2012 15:15:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,9484.538,77f837c1640910f2879184d61ef1df48
