particle,spectra,target_x,target_y,actual_x,actual_y,size_w,size_l,morphology,color,other observation,notes,row,object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x.x,y.x,file_name,license,col_id,session_id,file_id.x,x.y,y.y,SpectrumID,Organization,SpectrumType,SpectrumIdentity,Polymer.Category,LibraryType,OWNER,SpectralCollectionMode,Preprocessing,InstrumentUsed,RRUFFID,IDEAL CHEMISTRY,LOCALITY,SOURCE,STATUS,URL,MEASURED CHEMISTRY,OtherInformation,JCAMP-DX,YFACTOR,YUNITS,InstrumentMode,DELTAX,Sponsor,Color,Cell,ID,Comment,cell_plate_id,Form..film..foam.pliable..hard.,Brand,Item,Location,Notes,Longest.dimension,Width,Depth,Particle.mass..mg.,Tg..oC.,Tm..oC.,Onset....,Enthalpy..J.g.,Substance,Form,Colour,Filename,SourceDatabase,Method...49,File,QA/QC,Natural /Synthetic,Plastic/other,framework,Abbreviation,Source ID,Method...57,morphology,color,final_polymer_assignment,Citation,Plate,Itteration,SpectralResolution,InstrumentAccessories,Wavenumber_Range,PIN_ID,ORIENTATION,ID merged database,Database ID WWTP Paper/Kirstie/FLOPPE...70,Database ID WWTP Paper/Kirstie/FLOPPE...71,ID (ESM1),Longest_dimension,width,Cluster2018/WWTP,PRESSURE,TEMPERATURE,MaterialForm,MaterialProducer,NumberofAccumulations,TIME,Ratio against background,Truncated,ElementMultiply or ElementDivide,Collection length,Apodization,Bench serial number,Subtraction or Addition,Baseline Correction,Smooth,%Transmittance->Absorbance,Sample gain,Number of background scans,Background gain,Sample spacing,Number of scan points,Resolution points,Number of FFT points,ZPD,Library ID Shortform,Grating,Hole size (nm),Slit (um),Filter (%),Delay (s),DATE,MOLFORM,$NIST SOURCE,$NIST DOC FILE,$NIST PSD FILE,APERTURE,BEAMSPLITTER,DETECTOR (DIA. DET. PORT IN SPHERE),SPHERE DIAMETER,ACQUISITION MODE,SCANNER SPEED,PHASE CORRECTION,ZEROFILLING,WAVENUMBER ACCURACY,LOW PASS FILTER,SWITCH GAIN ON,$NIST ID,COADDED SCANS,PHASE RESOLUTION,MW,ContactInfo,CASNumber,MaterialQuality,LaserLightUsed,TotalAcquisitionTime_s,DataProcessingProcedure,LevelofConfidenceinIdentification,smoother,baseline,DENSITY,new_label,polymer_class,plastic_or_not,url_polymer_class,polymer,url_polymer,url_more_info,snr_deriv,file_id.y
95,20,,,4039,-18702,<50,400-500,fragment,brown,,,20,V2.19,34e599ab99c4455d53e511afc8919c96,0.800104,0.7,TRUE,6.467264,4,TRUE,TRUE,5,4,BigMeadow_March182022_1_100_76-1000020.CSV,CC BY-NC,V2.19,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,2eccf852008f7bdbd8df33c50bceaf35,4,44,Transmission_4_H5_2,Win Cowger and Sebastian Primpke,FTIR,fibre_cotton_US_pima,,,,Transmission,None,,,,,,,,,,,,,,,,,H5,primpke_48,,4_H5,,,,,,,,,,,,,,fibre_cotton_US_pima,fibre,white,Baumwolle_US Pima-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cotton_US_pima,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,2,,,,,,22,48,48,48,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,65.48949,77f837c1640910f2879184d61ef1df48
96,21,,,4507,-5540,50-100,50-100,fragment,brown,,,21,V2.20,3746544bc662c243c974b40c15567e54,0.778616,0.7,TRUE,4.094894,4,TRUE,TRUE,1,5,BigMeadow_March182022_1_100_76-1000021.CSV,CC BY-NC,V2.20,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,a5df52166c9fe4541ef3d7e2981cd30a,6,46,./Wood fossil (Untreated) Cave of Letters 3916.dx kimmel,Kimmel_Center,FTIR,Wood fossil (Untreated) Cave of Letters 3916,NA,"Organic Materials, Minerals, Archeology",unknown,,,unknown,,,,unknown,,,,"absorbance of natural & biogenic material of archeological interest. Collected and provided by Prof. Steven Weiner from Kimmel Center for Archaeological Science, Weizmann Institute of Science, Israel",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,absorbance,-1.92847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/02/2007 18:24:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,14541.42,77f837c1640910f2879184d61ef1df48
97,22,,,4812,-4868,<50,100-200,fragment,brown,,,22,V2.21,015f8c46caef966c000d5e3ae7cda3d2,0.840017,0.7,TRUE,5.098234,4,TRUE,TRUE,2,5,BigMeadow_March182022_1_100_76-1000022.CSV,CC BY-NC,V2.21,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,ca2f1e7396312a5ea14bf6dabbab5b29,25,2,298004XN01_usda,USDA,FTIR,Soil,,,,Reflection,,Bruker Vertex-70 with HTS-XT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,Cooled detector,"600 to 4000 cmâˆ’1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,50.83841,77f837c1640910f2879184d61ef1df48
98,23,,,4472,-21391,<50,300-400,fiber/filament,translucent,"At filter edge, noisy spectra. Very thin.",,23,V2.22,045c15ca6cc3a0405dfcb7d7080b9b01,0.855569,0.7,TRUE,15.39313,4,TRUE,TRUE,3,5,BigMeadow_March182022_1_100_76-1000023.CSV,CC BY-NC,V2.22,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,548bdc33d2b5a719dacc2a73e601e212,146,4,44Primpke,Primpke et al. 2018,FTIR,fibre cotton combers,NA,"Polymer, Minerals, Organic Materials",,,,,,,,,,,,https://doi.org/10.1007/s00216-018-1156-x,,,,ATR,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fibre,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,1491.128,77f837c1640910f2879184d61ef1df48
99,24,,,4629,-20868,50-100,50-100,fragment,brown,,,24,V2.23,34e599ab99c4455d53e511afc8919c96,0.846401,0.7,TRUE,9.176249,4,TRUE,TRUE,4,5,BigMeadow_March182022_1_100_76-1000024.CSV,CC BY-NC,V2.23,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,0433c2f725730105bc80236ec35f7766,4,44,Transmission_4_H5_2,Win Cowger and Sebastian Primpke,FTIR,fibre_cotton_US_pima,,,,Transmission,None,,,,,,,,,,,,,,,,,H5,primpke_48,,4_H5,,,,,,,,,,,,,,fibre_cotton_US_pima,fibre,white,Baumwolle_US Pima-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,plant fibre,fibre_cotton_US_pima,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,2,,,,,,22,48,48,48,,,14,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,65.48949,77f837c1640910f2879184d61ef1df48
100,25,,,4869,-14316,100-200,100-200,fragment,white,,,25,V2.24,49643dbc798335a97eeb464bebaad3f1,0.82878,0.7,TRUE,5.90008,4,TRUE,TRUE,5,5,BigMeadow_March182022_1_100_76-1000025.CSV,CC BY-NC,V2.24,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,a70d70b7de458cfcda71f7c5f828a680,44,61,C11. Pink Fiber,"FLOPP, De Frond et al. 2021",FTIR,C11. Pink Fiber,NA,Polymers,Nicolet,,,Nicolet iN10 MX,,,,Thermo Fisher Scientific Corporation,,,,https://doi.org/10.1021/acs.analchem.1c02549,5.01 $$ Nicolet v. 970,1.00E-08,TRANSMITTANCE,TRANSMITTANCE,1.928548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,32,13:07:15,Ratio against background,Truncated,ElementMultiply or ElementDivide,11.18 sec,N-B strong;,ALK1911898;,,,,,1,32,1,2,8480,4096,8192,4096,,,,,,,########,,,,,,,,,,,Mertz;,,,,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,114.7595,77f837c1640910f2879184d61ef1df48
101,1,,,4813,-4854,50-100,100-200,fragment,brown,,,1,V2,26f219b8b38a7073a857ca4ed6dc9ead,0.853531,0.7,TRUE,5.36126,4,TRUE,TRUE,1,1,BigMeadow_March182022_1_100_101-1210001.CSV,CC BY-NC,V2,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,8a59d996b519164b24fe719847faa3a2,143,32,297993XN02_usda,USDA,FTIR,Soil,,,,Reflection,,Bruker Vertex-70 with HTS-XT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,Cooled detector,"600 to 4000 cmâˆ’1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,53.14023,77f837c1640910f2879184d61ef1df48
102,2,,,5044,-4551,50-100,50-100,fragment,black,,,2,V2.1,35663a899656c80a57fe14fb6ebcdce6,0.84513,0.7,TRUE,9.317264,4,TRUE,TRUE,2,1,BigMeadow_March182022_1_100_101-1210002.CSV,CC BY-NC,V2.1,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,54559a6dc01ed5b4b10bb8c8911bdfcf,86,44,297969XN01_usda,USDA,FTIR,Soil,,,,Reflection,,Bruker Vertex-70 with HTS-XT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,Cooled detector,"600 to 4000 cmâˆ’1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,59.50389,77f837c1640910f2879184d61ef1df48
103,3,,,5039,-4376,50-100,200-300,fragment,brown,brown-translucent; overlaps with point 102,,3,V2.2,404642ae6bd1c2d68a283d484ed0f7fd,0.856952,0.7,TRUE,6.434518,4,TRUE,TRUE,3,1,BigMeadow_March182022_1_100_101-1210003.CSV,CC BY-NC,V2.2,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,6945ae565f222a98c3a8c6673b883533,80,53,Transmission_4_E8_3,Win Cowger and Sebastian Primpke,FTIR,tomato skin,,,,Transmission,None,,,,,,,,,,,,,,,,,E8,primpke_358-359,,4_E8,,,,,,,,,,,,,,tomato skin,,,"Tomato_skin_zncl2_repII_4_d_turned-Av.0, Tomato_skin_zncl2_repII_4_a-Av.0",,,,,,,,,,,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,123.5462,77f837c1640910f2879184d61ef1df48
104,4,,,5582,-3561,100-200,100-200,fragment,white,,,4,V2.3,f58a0b0e0e6e1ff8ad4cc7636b2b132d,0.783757,0.7,TRUE,3.79143,4,FALSE,FALSE,4,1,BigMeadow_March182022_1_100_101-1210004.CSV,CC BY-NC,V2.3,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,5da491f023795a4832f748d0def795da,23,202,127438XS01_usda,USDA,FTIR,Soil,,,,Reflection,,Bruker Vertex-70 with HTS-XT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,Cooled detector,"600 to 4000 cmâˆ’1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,85.83384,77f837c1640910f2879184d61ef1df48
105,5,,,5261,-7580,50-100,50-100,film,brown,speckled,,5,V2.4,c11d49ccf768879176a3547fb60b86a9,0.785272,0.7,TRUE,4.38082,4,TRUE,TRUE,5,1,BigMeadow_March182022_1_100_101-1210005.CSV,CC BY-NC,V2.4,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,168c2b2ce7fa2ff831c45e40987e7db1,120,159,"./Fulvic acid (Soli Masmia, Israel, A. Nissenbaum).dx kimmel",Kimmel_Center,FTIR,"Fulvic acid (Soli Masmia, Israel; A. Nissenbaum)",NA,"Organic Materials, Minerals, Archeology",unknown,,,unknown,,,,unknown,,,,"absorbance of natural & biogenic material of archeological interest. Collected and provided by Prof. Steven Weiner from Kimmel Center for Archaeological Science, Weizmann Institute of Science, Israel",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,absorbance,-1.92847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,########,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,23305.25,77f837c1640910f2879184d61ef1df48
106,6,,,5200,-19214,50-100,50-100,fragment,brown,,,6,V2.5,94003ad7863472825612705854d54b7e,0.744534,0.7,TRUE,5.406202,4,TRUE,TRUE,1,2,BigMeadow_March182022_1_100_101-1210006.CSV,CC BY-NC,V2.5,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,c6d5ff84845affad665bba7ef0f70450,199,121,101747XS01_usda,USDA,FTIR,Soil,,,,Reflection,,Bruker Vertex-70 with HTS-XT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,Cooled detector,"600 to 4000 cmâˆ’1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,64.65654,77f837c1640910f2879184d61ef1df48
107,7,,,5148,-20727,50-100,50-100,fragment,brown,yellow-brown,,7,V2.6,9b4c51211a2220d013e9549c18b4ac26,0.891131,0.7,TRUE,5.720152,4,TRUE,TRUE,2,2,BigMeadow_March182022_1_100_101-1210007.CSV,CC BY-NC,V2.6,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,fcddb99df39674ae351cd978a0fe7c00,24,128,./Pollen 3 Pinus recent.dx kimmel,Kimmel_Center,FTIR,Recent Pollen 3 Pinus,NA,"Organic Materials, Minerals, Archeology",unknown,,,unknown,,,,unknown,,,,"absorbance of natural & biogenic material of archeological interest. Collected and provided by Prof. Steven Weiner from Kimmel Center for Archaeological Science, Weizmann Institute of Science, Israel",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,absorbance,-0.96423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,########,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,574.1154,77f837c1640910f2879184d61ef1df48
108,8,,,6338,-6231,<50,50-100,fiber/filament,translucent,,,8,V2.7,c33cb2e4d251c38288e883ba9aa7ef63,0.804435,0.7,TRUE,4.62771,4,TRUE,TRUE,3,2,BigMeadow_March182022_1_100_101-1210008.CSV,CC BY-NC,V2.7,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,ea34115e67c0ad7aa737b60be3bd1fb5,64,161,59Primpke,Primpke et al. 2018,FTIR,fur dog,NA,"Polymer, Minerals, Organic Materials",,,,,,,,,,,,https://doi.org/10.1007/s00216-018-1156-x,,,,ATR,,,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fibre,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,984.4866,77f837c1640910f2879184d61ef1df48
109,9,,,6438,-8145,50-100,100-200,fragment,brown,,,9,V2.8,b524be0f72e3a5ea2d65c95dc80d4fa5,0.848341,0.7,TRUE,9.234818,4,TRUE,TRUE,4,2,BigMeadow_March182022_1_100_101-1210009.CSV,CC BY-NC,V2.8,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,f832ae6215c19c5af4d28176b0288f5d,152,149,297915XN04_usda,USDA,FTIR,Soil,,,,Reflection,,Bruker Vertex-70 with HTS-XT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,Cooled detector,"600 to 4000 cmâˆ’1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,72.85759,77f837c1640910f2879184d61ef1df48
110,10,,,6494,-16049,100-200,100-200,fragment,translucent,glass-like,,10,V2.9,07dde3ae33038da49832526ed2d0ab85,0.906952,0.7,TRUE,14.98168,4,TRUE,TRUE,5,2,BigMeadow_March182022_1_100_101-1210010.CSV,CC BY-NC,V2.9,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,3ced7f68d38faf6178ce022499315d54,96,7,"./Amber (Baltic, A. Nissenbaum).dx kimmel",Kimmel_Center,FTIR,Amber (Baltic; A. Nissenbaum),NA,"Organic Materials, Minerals, Archeology",unknown,,,unknown,,,,unknown,,,,"absorbance of natural & biogenic material of archeological interest. Collected and provided by Prof. Steven Weiner from Kimmel Center for Archaeological Science, Weizmann Institute of Science, Israel",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,absorbance,-1.92847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,########,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MINERAL,not plastic,https://www.dictionary.com/browse/mineral,,,,41750.05,77f837c1640910f2879184d61ef1df48
111,11,,,6605,-16747,50-100,100-200,fragment,white,,,11,V2.10,4291401b7f479432fdec25369689c056,0.822438,0.7,TRUE,6.168444,4,TRUE,TRUE,1,3,BigMeadow_March182022_1_100_101-1210011.CSV,CC BY-NC,V2.10,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,cc4de5b051cefb4cd002576ef45ef63f,57,55,82Primpke,Primpke et al. 2018,FTIR,fibre grass,NA,"Polymer, Minerals, Organic Materials",,,,,,,,,,,,https://doi.org/10.1007/s00216-018-1156-x,,,,ATR,,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fibre,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,373.316,77f837c1640910f2879184d61ef1df48
112,12,,,6977,-7174,50-100,100-200,fragment,brown,brown-translucent,,12,V2.11,077d38e59211e3c0279406415a3fe9da,0.84188,0.7,TRUE,5.864332,4,TRUE,TRUE,2,3,BigMeadow_March182022_1_100_101-1210012.CSV,CC BY-NC,V2.11,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,7c1a3a73e6ea00eeea5d0461735b2f14,41,7,239Primpke,Primpke et al. 2018,FTIR,fibre poplar down,NA,"Polymer, Minerals, Organic Materials",,,,,,,,,,,,https://doi.org/10.1007/s00216-018-1156-x,,,,ATR,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fibre,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,899.6308,77f837c1640910f2879184d61ef1df48
113,13,,,7216,-5290,100-200,200-300,fragment,brown,,,13,V2.12,e16d44ec1e332502976a0bbdf2226563,0.778662,0.7,TRUE,7.040169,4,TRUE,TRUE,3,3,BigMeadow_March182022_1_100_101-1210013.CSV,CC BY-NC,V2.12,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,3e9b1cb6823d4d0aa33090e76dd7516d,199,185,Transmission_5_C7_3,Win Cowger and Sebastian Primpke,FTIR,fur_angora_rabbit,,,,Transmission,None,,,,,,,,,,,,,,,,,C7,primpke_15,,5_C7,,,,,,,,,,,,,,fur_angora_rabbit,fibre,white,Angora Kaninchen-Av.0,AWI,ATR,Betec,,natural polymer,natural substance,fur,fur_angora_rabbit,,ATR,,,,Cowger et al. 'High Throughput FTIR Analysis of Macro and Microplastics with Plate Readers' in prep,5,3,,,,,,19,15,15,15,,,13,,,Faserinstitut Bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,16.245,77f837c1640910f2879184d61ef1df48
114,14,,,7861,-15090,50-100,50-100,fragment,brown,,,14,V2.13,fd4639a8e147aced7209f431a87c9426,0.796988,0.7,TRUE,5.262534,4,TRUE,TRUE,4,3,BigMeadow_March182022_1_100_101-1210014.CSV,CC BY-NC,V2.13,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,6d5cd5a2d99b13d4f533f16847585891,129,208,Cotton 3. Yellow Fiber,"FLOPP, De Frond et al. 2021",FTIR,Cotton 3. Yellow Fiber,NA,Polymers,Nicolet,,,Nicolet iN10 MX,,,,Thermo Fisher Scientific Corporation,,,,https://doi.org/10.1021/acs.analchem.1c02549,5.01 $$ Nicolet v. 970,1.00E-09,TRANSMITTANCE,TRANSMITTANCE,1.928548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,32,16:07:59,Ratio against background,Truncated,ElementMultiply or ElementDivide,11.18 sec,N-B strong;,ALK1911898;,,,,,1,32,1,2,8480,4096,8192,4096,,,,,,,########,,,,,,,,,,,Mertz;,,,,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,,,ORGANIC MATTER,not plastic,"https://en.wikipedia.org/wiki/Organic_matter#:~:text=Organic%20matter%2C%20organic%20material%2C%20or,such%20as%20plants%20and%20animals.",,,,551.3981,77f837c1640910f2879184d61ef1df48
115,15,,,8174,-16603,50-100,100-200,fragment,brown,brown-translucent,,15,V2.14,d55e2dfd711dd6f3c7603a04cf23349c,0.907923,0.7,TRUE,7.111333,4,TRUE,TRUE,5,3,BigMeadow_March182022_1_100_101-1210015.CSV,CC BY-NC,V2.14,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,c94f200d29dfe834c40763801d156ec1,6,176,./Keratin peacock feather quill.dx kimmel,Kimmel_Center,FTIR,Keratin peacock feather quill 100,NA,"Organic Materials, Minerals, Archeology",unknown,,,unknown,,,,unknown,,,,"absorbance of natural & biogenic material of archeological interest. Collected and provided by Prof. Steven Weiner from Kimmel Center for Archaeological Science, Weizmann Institute of Science, Israel",5.01 $$ datafile exported by Spectragryph v.1.2.15,1,ABSORBANCE,absorbance,-0.48212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,########,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,97.70174,77f837c1640910f2879184d61ef1df48
116,16,,,8089,-18142,50-100,50-100,fragment,black,,,16,V2.15,7ce33abe52c7dc164444371cfcabc7a3,0.885703,0.7,TRUE,5.753401,4,TRUE,TRUE,1,4,BigMeadow_March182022_1_100_101-1210016.CSV,CC BY-NC,V2.15,1400896ecb2ca13bbf30604dbad290da/eabb21fc5d29644c046230fd2192d83f,560c9358ff7e8eab6de271543781ba7a,198,102,127422XS02_usda,USDA,FTIR,Soil,,,,Reflection,,Bruker Vertex-70 with HTS-XT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 cm-1,Cooled detector,"600 to 4000 cmâˆ’1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER MATERIAL,not plastic,Any material that doesn't fit within any of the above groups,,,,97.82713,77f837c1640910f2879184d61ef1df48
